id,occured_at,city,insee_com,lat,long,lum,atm,col
202400016937,2024-10-13 02:25:00,Paris 75,75116,48.85882900,2.28897800,5,1,6
202400016938,2024-10-13 05:30:00,Paris 75,75115,48.84039700,2.30425000,5,1,3
202400016939,2024-10-13 11:20:00,Paris 75,75113,48.81911800,2.35952200,1,1,7
202400016940,2024-10-13 14:30:00,Paris 75,75110,48.87093000,2.36080400,1,1,3
202400017007,2024-10-13 19:00:00,Marseille 13,13212,43.29072770,5.42449977,1,1,2
202400017032,2024-03-11 16:15:00,Paris 75,75114,48.82779500,2.32914800,1,2,3
202400017033,2024-03-13 13:20:00,Paris 75,75113,48.83383600,2.36515800,1,8,6
202400017034,2024-03-13 15:39:00,Paris 75,75101,48.86720800,2.32877400,1,1,3
202400017035,2024-03-13 11:15:00,Paris 75,75103,48.86416800,2.35137900,1,8,6
202400017036,2024-03-13 00:20:00,Paris 75,75101,48.86006900,2.34908900,5,2,7
202400017037,2024-03-12 08:55:00,Paris 75,75101,48.85910300,2.34645900,1,8,7
202400017083,2024-03-14 08:35:00,Lyon 69,69385,45.75453300,4.77992700,1,1,3
202400017120,2024-03-13 00:00:00,Lyon 69,69387,45.74910000,4.84213000,5,1,1
202400017121,2024-03-12 14:50:00,Lyon 69,69387,45.74639000,4.85008000,1,1,3
202400017216,2024-03-12 16:20:00,Toulouse,31555,43.56290000,1.39515000,1,8,6
202400017223,2024-03-12 20:55:00,Marseille 13,13210,43.28160000,5.42683000,5,1,3
202400017224,2024-03-11 19:20:00,Marseille 13,13203,43.30893427,5.37074023,2,1,3
202400017226,2024-03-12 15:57:00,Marseille 13,13208,43.25597462,5.37655688,1,1,6
202400017228,2024-03-12 14:30:00,Marseille 13,13202,43.30629000,5.36588000,1,1,2
202400017229,2024-03-12 10:20:00,Marseille 13,13209,43.24590218,5.42103052,1,1,3
202400017247,2024-03-12 16:00:00,Paris 75,75118,48.89486900,2.34322600,1,2,6
202400017249,2024-03-12 13:30:00,Paris 75,75115,48.85279800,2.29832900,1,2,6
202400017252,2024-03-11 20:00:00,Paris 75,75112,48.84725600,2.37527500,5,2,3
202400017254,2024-03-12 14:30:00,Paris 75,75109,48.88278300,2.33207100,1,2,1
202400017255,2024-03-12 09:35:00,Paris 75,75103,48.86684200,2.36191700,1,8,7
202400017288,2024-06-30 01:40:00,Marseille 13,13202,43.29600000,5.36891000,5,1,3
202400017301,2024-06-30 17:40:00,Paris 75,75114,48.82495502,2.30390221,1,1,2
202400017304,2024-06-29 22:00:00,Paris 75,75116,48.87522800,2.27651200,5,2,2
202400017307,2024-06-30 15:15:00,Paris 75,75117,48.88132000,2.28236000,1,1,3
202400017310,2024-06-30 06:15:00,Paris 75,75116,48.85019500,2.24192900,3,1,3
202400017312,2024-06-30 12:50:00,Paris 75,75115,48.83487000,2.28252800,1,1,7
202400017315,2024-06-30 14:15:00,Paris 75,75112,48.83733200,2.39124600,1,1,1
202400017318,2024-06-30 12:00:00,Paris 75,75112,48.82939100,2.43973600,1,1,4
202400017321,2024-06-30 15:55:00,Paris 75,75110,48.86793600,2.36229300,1,1,3
202400017324,2024-06-30 12:27:00,Paris 75,75108,48.86524300,2.30299500,1,1,3
202400017326,2024-06-28 18:35:00,Paris 75,75101,48.86247000,2.33055400,2,1,6
202400017384,2024-11-20 23:50:00,Toulouse,31555,43.56923318,1.42273396,4,2,4
202400017386,2024-11-20 19:30:00,Toulouse,31555,43.56742000,1.40185000,5,2,3
202400017405,2024-11-20 19:18:00,Marseille 13,13201,43.30046000,5.38828000,5,1,3
202400017419,2024-11-20 13:25:00,Paris 75,75116,48.84585300,2.25507200,5,1,2
202400017422,2024-11-20 00:15:00,Paris 75,75106,48.85210900,2.34036100,5,2,3
202400017425,2024-11-20 18:00:00,Paris 75,75116,48.86511000,2.23449800,5,1,6
202400017428,2024-11-20 08:30:00,Paris 75,75116,48.87098100,2.29419700,1,8,3
202400017431,2024-11-20 12:45:00,Paris 75,75115,48.85033000,2.29487000,1,1,3
202400017437,2024-11-20 12:45:00,Paris 75,75107,48.86110500,2.31322600,1,1,1
202400017554,2024-11-19 10:30:00,Lyon 69,69386,45.76937000,4.84721000,1,1,6
202400017590,2024-11-12 02:17:00,Lille,59350,50.60525000,3.05760000,3,9,3
202400017627,2024-04-18 02:28:00,Marseille 13,13215,43.36971000,5.36038000,3,1,2
202400017646,2024-04-18 16:45:00,Lyon 69,69383,45.75435000,4.84580000,1,2,2
202400017647,2024-04-18 13:30:00,Lyon 69,69388,45.74119509,4.86206965,1,1,4
202400017659,2024-12-25 00:20:00,Marseille 13,13212,43.29974682,5.42508985,5,1,2
202400017683,2024-12-24 09:05:00,Lyon 69,69386,45.76734000,4.84527000,1,1,6
202400017688,2024-12-24 05:15:00,Lyon 69,69382,45.74851937,4.82820615,5,1,6
202400017731,2024-12-24 09:45:00,Lille,59350,50.63031062,3.03503170,1,8,3
202400017751,2024-04-18 12:20:00,Rennes,35238,48.09428232, -1.68179601,1,1,3
202400017764,2024-12-23 22:45:00,Toulouse,31555,43.57110000,1.37259000,3,1,2
202400017788,2024-04-18 09:30:00,Marseille 13,13213,43.35020000,5.44295000,1,1,4
202400017792,2024-04-17 21:40:00,Marseille 13,13213,43.32956000,5.40710000,5,1,1
202400017796,2024-04-17 09:00:00,Marseille 13,13206,43.28990000,5.37600000,1,1,3
202400017798,2024-12-23 18:50:00,Marseille 13,13212,43.30379000,5.42698000,5,1,3
202400017799,2024-04-16 20:30:00,Marseille 13,13202,43.32531000,5.35963000,5,1,2
202400017801,2024-12-24 10:55:00,Marseille 13,13201,43.29391850,5.38214991,1,1,1
202400017822,2024-04-17 08:30:00,Paris 75,75119,48.90042500,2.39020700,1,1,3
202400017824,2024-04-18 10:15:00,Paris 75,75120,48.86958300,2.38005300,1,1,3
202400017826,2024-04-18 11:32:00,Paris 75,75117,48.89765500,2.32467700,1,1,6
202400017829,2024-04-18 08:15:00,Paris 75,75117,48.88862600,2.31568600,1,8,6
202400017833,2024-04-17 22:30:00,Paris 75,75116,48.85777300,2.28554100,5,1,6
202400017835,2024-12-23 17:40:00,Paris 75,75120,48.85724000,2.41402500,5,1,2
202400017836,2024-04-17 19:30:00,Paris 75,75116,48.87546700,2.28944600,1,1,3
202400017838,2024-04-18 08:55:00,Paris 75,75115,48.83044500,2.29228500,1,1,6
202400017839,2024-12-24 20:00:00,Paris 75,75120,48.87337500,2.39008300,5,1,6
202400017841,2024-04-18 18:00:00,Paris 75,75112,48.84031400,2.39248700,1,1,6
202400017844,2024-12-24 17:33:00,Paris 75,75118,48.89871400,2.37029100,5,2,6
202400017845,2024-04-18 09:20:00,Paris 75,75110,48.87255600,2.36326700,1,1,6
202400017848,2024-12-24 09:30:00,Paris 75,75115,48.84264200,2.30267500,1,1,6
202400017849,2024-04-18 16:40:00,Paris 75,75108,48.87538200,2.32490600,1,1,3
202400017852,2024-12-24 17:45:00,Paris 75,75113,48.83096200,2.35580900,5,2,2
202400017853,2024-04-18 10:00:00,Paris 75,75108,48.86924000,2.32447000,1,1,3
202400017856,2024-12-23 12:15:00,Paris 75,75109,48.87326900,2.32890500,1,1,3
202400017858,2024-04-17 21:43:00,Paris 75,75107,48.85952200,2.32928100,5,1,3
202400017861,2024-12-23 10:50:00,Paris 75,75101,48.86725200,2.33361200,1,7,6
202400017862,2024-04-18 13:30:00,Paris 75,75103,48.86337200,2.35825900,1,1,6
202400017865,2024-12-22 16:19:00,Paris 75,75101,48.86247000,2.33627700,2,8,6
202400017868,2024-04-17 18:00:00,Paris 75,75101,48.85621800,2.34649500,1,1,3
202400017869,2024-01-31 00:35:00,Marseille 13,13211,43.28731400,5.43243000,5,1,1
202400017873,2024-01-30 19:10:00,Marseille 13,13212,43.30789400,5.42683900,5,1,3
202400017877,2024-01-30 15:30:00,Marseille 13,13215,43.37000000,5.35000000,1,1,3
202400017881,2024-01-16 16:30:00,Marseille 13,13206,43.28951000,5.38717000,1,1,5
202400017909,2024-01-30 17:10:00,Paris 75,75115,48.83095400,2.28402400,2,1,3
202400017912,2024-01-30 16:40:00,Paris 75,75118,48.90107600,2.34527300,1,1,4
202400017917,2024-01-29 16:35:00,Paris 75,75114,48.82256100,2.31416900,1,1,4
202400017922,2024-01-27 19:45:00,Paris 75,75105,48.83847400,2.35704200,5,1,6
202400017925,2024-01-30 16:30:00,Paris 75,75116,48.87547471,2.28901586,1,1,6
202400017927,2024-09-08 15:40:00,Marseille 13,13213,43.32218773,5.41806352,1,8,7
202400017929,2024-01-30 18:40:00,Paris 75,75111,48.87025198,2.37648332,5,1,1
202400017931,2024-09-08 00:30:00,Marseille 13,13209,43.24900000,5.44080000,5,1,1
202400017933,2024-01-30 17:30:00,Paris 75,75111,48.85796600,2.38160900,2,1,6
202400017937,2024-01-30 10:43:00,Paris 75,75103,48.86084500,2.36305800,1,1,2
202400017942,2024-01-29 19:25:00,Paris 75,75101,48.85953100,2.34878900,5,1,1
202400017967,2024-09-08 14:00:00,Paris 75,75120,48.86872228,2.41323978,1,1,5
202400017971,2024-09-07 23:00:00,Paris 75,75115,48.83340800,2.27834300,5,1,2
202400017975,2024-09-06 14:20:00,Paris 75,75115,48.83189700,2.28169000,1,1,2
202400017981,2024-09-08 15:50:00,Paris 75,75120,48.85619600,2.40493200,1,1,2
202400017987,2024-09-08 00:45:00,Paris 75,75116,48.87119000,2.28495200,5,1,4
202400017990,2024-09-06 15:50:00,Paris 75,75116,48.86565800,2.28915800,1,1,3
202400017994,2024-09-08 03:20:00,Paris 75,75115,48.84940900,2.28151400,5,1,3
202400017995,2024-12-23 20:45:00,Marseille 13,13214,43.33542674,5.37708055,5,1,3
202400017999,2024-09-07 23:30:00,Paris 75,75115,48.84471500,2.28272300,5,1,3
202400018006,2024-09-08 17:40:00,Paris 75,75101,48.85898900,2.33987300,1,8,3
202400018010,2024-09-08 07:05:00,Paris 75,75104,48.85403900,2.36897700,1,1,5
202400018064,2024-06-20 02:20:00,Paris 75,75107,48.85323500,2.31325900,5,1,6
202400018129,2024-04-14 03:25:00,Marseille 13,13215,43.40395738,5.30381162,3,1,5
202400018136,2024-01-30 08:56:00,Lyon 69,69385,45.75333964,4.81858834,1,1,3
202400018223,2024-12-23 19:40:00,Toulouse,31555,43.61041000,1.44828000,5,1,3
202400018227,2024-12-23 12:55:00,Toulouse,31555,43.60410000,1.44797000,1,1,6
202400018253,2024-12-23 09:20:00,Paris 75,75116,48.86423900,2.26664100,2,1,5
202400018256,2024-12-22 06:35:00,Paris 75,75119,48.89089900,2.39580900,5,2,2
202400018259,2024-12-23 19:43:00,Paris 75,75105,48.84993100,2.34907000,5,1,6
202400018262,2024-12-23 13:50:00,Paris 75,75106,48.85038300,2.32770600,1,1,6
202400018265,2024-12-22 23:00:00,Paris 75,75120,48.87340700,2.39009100,5,8,6
202400018269,2024-12-23 10:12:00,Paris 75,75119,48.87826400,2.37284800,1,1,6
202400018272,2024-12-23 20:05:00,Paris 75,75117,48.87798000,2.28223000,5,2,2
202400018276,2024-12-23 15:15:00,Paris 75,75116,48.85997000,2.23704000,1,1,5
202400018279,2024-12-23 15:20:00,Paris 75,75113,48.81920000,2.36207600,1,1,6
202400018282,2024-12-22 21:30:00,Paris 75,75111,48.85127500,2.37607300,5,2,3
202400018285,2024-12-22 00:15:00,Paris 75,75104,48.85767800,2.35845000,5,2,7
202400018342,2024-07-31 03:08:00,Lyon 69,69384,45.77453367,4.81332883,5,1,2
202400018346,2024-01-29 13:35:00,Rennes,35238,48.09212000, -1.65823000,1,1,2
202400018349,2024-01-26 17:03:00,Toulouse,31555,43.63387000,1.46339000,1,1,3
202400018359,2024-01-29 18:45:00,Marseille 13,13203,43.30262000,5.37779000,5,1,2
202400018361,2024-01-29 18:40:00,Marseille 13,13206,43.29099000,5.38006000,5,1,2
202400018364,2024-01-29 09:00:00,Marseille 13,13214,43.31894897,5.37920361,1,1,3
202400018378,2024-01-29 20:20:00,Paris 75,75116,48.87359300,2.29279100,5,1,6
202400018381,2024-01-29 15:20:00,Paris 75,75115,48.84209600,2.31299600,1,1,2
202400018383,2024-01-26 07:05:00,Paris 75,75112,48.82411000,2.42286000,5,1,3
202400018388,2024-01-28 16:20:00,Paris 75,75101,48.85963300,2.34481300,1,1,3
202400018404,2024-08-01 11:15:00,Lille,59350,50.60385000,3.05669000,1,1,3
202400018407,2024-09-08 18:40:00,Marseille 13,13216,43.36393000,5.34013000,1,8,7
202400018446,2024-09-08 02:30:00,Lyon 69,69383,45.75613000,4.85491000,5,2,3
202400018451,2024-08-01 16:45:00,Marseille 13,13213,43.32626209,5.43912037,1,1,3
202400018453,2024-07-31 21:00:00,Marseille 13,13208,43.26683000,5.38251000,1,1,3
202400018454,2024-07-31 17:00:00,Marseille 13,13202,43.29910000,5.37382000,1,1,2
202400018472,2024-08-01 18:30:00,Paris 75,75116,48.84322100,2.25436400,1,1,4
202400018474,2024-07-31 18:40:00,Paris 75,75116,48.85833300,2.26066200,1,1,2
202400018476,2024-07-31 04:48:00,Paris 75,75120,48.85812800,2.40466400,5,2,1
202400018478,2024-08-01 16:45:00,Paris 75,75119,48.89764800,2.38548200,1,1,3
202400018480,2024-08-01 11:55:00,Paris 75,75119,48.87947200,2.37176000,1,1,2
202400018482,2024-07-31 21:45:00,Paris 75,75117,48.89539000,2.31642900,5,1,7
202400018484,2024-08-01 08:03:00,Paris 75,75116,48.85826200,2.27261100,1,1,6
202400018485,2024-07-31 15:00:00,Paris 75,75116,48.86625900,2.26851700,1,1,2
202400018488,2024-08-01 18:05:00,Paris 75,75113,48.81922900,2.35817500,1,1,2
202400018489,2024-08-01 13:15:00,Paris 75,75112,48.82358000,2.42927000,1,1,3
202400018491,2024-08-01 05:55:00,Paris 75,75112,48.83182800,2.39767200,2,1,3
202400018492,2024-07-31 21:58:00,Paris 75,75112,48.84701800,2.40776500,5,1,6
202400018494,2024-08-01 00:15:00,Paris 75,75111,48.86095900,2.38817600,5,1,2
202400018495,2024-08-01 11:15:00,Paris 75,75110,48.87576400,2.36027000,1,1,6
202400018496,2024-08-01 06:25:00,Paris 75,75107,48.84744700,2.31624500,2,3,7
202400018497,2024-08-01 02:30:00,Paris 75,75101,48.85770100,2.34543900,5,1,2
202400018525,2024-05-28 15:10:00,Paris 75,75113,48.82767000,2.37136600,1,2,2
202400018527,2024-05-27 12:40:00,Paris 75,75112,48.83730300,2.39121600,1,1,3
202400018529,2024-05-27 08:40:00,Paris 75,75112,48.83662400,2.40411200,1,1,6
202400018531,2024-05-28 15:10:00,Paris 75,75111,48.85296089,2.39696413,1,2,3
202400018532,2024-05-28 13:20:00,Paris 75,75110,48.87650400,2.35577800,1,2,7
202400018533,2024-05-27 16:45:00,Paris 75,75110,48.87860200,2.35052300,1,8,3
202400018536,2024-05-28 19:00:00,Paris 75,75108,48.87775300,2.31561100,1,1,1
202400018538,2024-05-28 08:39:00,Paris 75,75116,48.86033400,2.29122900,1,1,2
202400018540,2024-05-28 10:00:00,Paris 75,75104,48.84747400,2.36558600,1,2,6
202400018610,2024-07-31 20:18:00,Marseille 13,13213,43.32972000,5.41298000,1,1,3
202400018612,2024-07-17 06:30:00,Lyon 69,69382,45.74718000,4.82958000,1,8,6
202400018648,2024-05-27 22:12:00,Marseille 13,13216,43.34756713,5.34483846,3,1,6
202400018663,2024-05-27 20:12:00,Lyon 69,69388,45.73215000,4.88294000,1,1,3
202400018681,2024-05-27 11:40:00,Lille,59350,50.63696000,3.06993000,1,1,4
202400018691,2024-05-27 02:00:00,Rennes,35238,48.08917000, -1.66835000,5,1,6
202400018702,2024-05-26 21:30:00,Paris 75,75116,48.84887100,2.25265800,2,1,2
202400018704,2024-05-25 06:15:00,Paris 75,75120,48.86080500,2.41405700,1,1,3
202400018706,2024-05-25 21:35:00,Paris 75,75111,48.86012000,2.37557000,3,1,6
202400018708,2024-05-27 21:35:00,Paris 75,75119,48.88532100,2.38520500,5,1,3
202400018710,2024-05-27 00:30:00,Paris 75,75116,48.85855800,2.24493100,5,1,3
202400018711,2024-05-27 07:05:00,Paris 75,75113,48.82799000,2.36940100,1,1,6
202400018713,2024-05-27 11:40:00,Paris 75,75110,48.87703300,2.37113000,1,1,6
202400018715,2024-05-27 20:43:00,Paris 75,75101,48.86187800,2.34923000,2,1,6
202400018737,2024-10-12 07:45:00,Lyon 69,69387,45.73687000,4.84748000,2,1,6
202400018816,2024-10-12 15:17:00,Toulouse,31555,43.64732797,1.42166734,1,1,4
202400018835,2024-10-12 04:00:00,Paris 75,75116,48.85464000,2.25471100,5,1,5
202400018836,2024-10-11 15:45:00,Paris 75,75120,48.84742800,2.41456000,1,1,5
202400018837,2024-10-11 20:30:00,Paris 75,75102,48.86960700,2.35258100,5,1,6
202400018838,2024-10-12 23:59:00,Paris 75,75118,48.89019300,2.35996100,5,1,3
202400018839,2024-10-12 18:30:00,Paris 75,75117,48.88124400,2.30106400,2,2,2
202400018840,2024-10-12 00:45:00,Paris 75,75116,48.85857000,2.24485500,5,1,1
202400018841,2024-10-12 19:10:00,Paris 75,75115,48.84064300,2.28424200,5,2,3
202400018842,2024-10-11 17:15:00,Paris 75,75112,48.84683600,2.36939000,1,1,6
202400018843,2024-10-12 09:50:00,Paris 75,75111,48.85585400,2.38163200,1,1,6
202400018844,2024-10-12 12:29:00,Paris 75,75108,48.86365000,2.31047000,1,3,1
202400018845,2024-10-11 23:25:00,Paris 75,75103,48.86199000,2.35017000,5,1,2
202400018919,2024-10-10 20:55:00,Marseille 13,13215,43.34261266,5.37589947,3,1,2
202400018976,2024-06-28 15:58:00,Marseille 13,13216,43.35540000,5.34749000,1,1,2
202400018989,2024-03-12 17:45:00,Marseille 13,13215,43.35828200,5.36253400,1,1,3
202400018999,2024-03-12 07:30:00,Marseille 13,13211,43.29207811,5.45266634,1,1,5
202400019001,2024-03-12 07:05:00,Marseille 13,13215,43.35818840,5.36269145,1,1,2
202400019003,2024-03-11 20:34:00,Marseille 13,13212,43.30515000,5.42548000,5,1,4
202400019077,2024-11-19 20:15:00,Toulouse,31555,43.60947721,1.45437688,5,1,3
202400019079,2024-11-19 09:45:00,Toulouse,31555,43.57403000,1.49458000,1,1,3
202400019107,2024-11-19 19:15:00,Marseille 13,13212,43.30144839,5.41507943,5,1,6
202400019109,2024-11-19 10:20:00,Marseille 13,13203,43.31440000,5.37560000,1,1,1
202400019113,2024-06-29 06:45:00,Lille,59350,50.64299000,3.05347000,1,1,6
202400019170,2024-06-29 04:21:00,Paris 75,75120,48.85437700,2.41407900,5,1,5
202400019172,2024-06-29 01:20:00,Paris 75,75119,48.90063800,2.37116900,5,1,2
202400019174,2024-06-28 16:40:00,Paris 75,75119,48.89448800,2.39504000,1,1,3
202400019175,2024-02-18 13:15:00,Rennes,35238,48.10361000, -1.69400000,1,1,2
202400019177,2024-06-28 05:00:00,Paris 75,75117,48.87829400,2.29857700,2,1,6
202400019179,2024-06-28 18:15:00,Paris 75,75119,48.89867400,2.38419800,1,1,2
202400019180,2024-06-29 10:45:00,Paris 75,75118,48.88525100,2.32933100,1,1,2
202400019184,2024-06-29 20:00:00,Paris 75,75116,48.85275800,2.27594800,1,1,6
202400019187,2024-06-28 16:40:00,Paris 75,75112,48.83379600,2.44486100,1,1,2
202400019189,2024-03-11 19:15:00,Toulouse,31555,43.57042200,1.42872000,3,2,2
202400019191,2024-06-29 13:30:00,Paris 75,75110,48.87585700,2.35941000,1,1,6
202400019194,2024-06-29 12:25:00,Paris 75,75110,48.87950300,2.36800300,1,1,6
202400019197,2024-06-29 18:25:00,Paris 75,75109,48.87617700,2.32689800,1,1,6
202400019199,2024-06-29 19:07:00,Paris 75,75108,48.87671700,2.29723500,1,1,7
202400019203,2024-06-29 13:38:00,Paris 75,75108,48.87188800,2.30089000,1,1,6
202400019205,2024-06-28 16:53:00,Paris 75,75103,48.86606900,2.36110900,1,1,6
202400019240,2024-03-09 06:00:00,Paris 75,75117,48.88834833,2.29213804,5,1,6
202400019243,2024-03-11 10:30:00,Paris 75,75106,48.85377619,2.34426588,1,1,3
202400019246,2024-03-11 15:30:00,Paris 75,75120,48.87544700,2.39793100,1,2,6
202400019249,2024-03-11 11:10:00,Paris 75,75120,48.85348700,2.41052600,1,1,6
202400019252,2024-03-11 06:30:00,Paris 75,75119,48.87751500,2.39380200,1,1,6
202400019255,2024-03-11 22:00:00,Paris 75,75108,48.87396100,2.31587900,5,1,3
202400019257,2024-03-11 15:33:00,Paris 75,75117,48.88265400,2.28688300,1,2,7
202400019259,2024-03-11 13:10:00,Paris 75,75107,48.85068800,2.31161900,1,1,6
202400019262,2024-03-11 10:45:00,Paris 75,75113,48.82681800,2.36504900,1,1,3
202400019265,2024-03-11 18:01:00,Paris 75,75112,48.84587600,2.36766400,1,2,3
202400019268,2024-03-11 09:15:00,Paris 75,75111,48.85763700,2.38045000,1,1,6
202400019271,2024-03-11 18:40:00,Paris 75,75109,48.87513100,2.34096500,5,2,6
202400019274,2024-03-11 10:50:00,Paris 75,75109,48.87789300,2.33195600,1,1,6
202400019448,2024-11-18 09:45:00,Toulouse,31555,43.60925000,1.44497000,1,1,3
202400019465,2024-11-18 08:20:00,Marseille 13,13213,43.33164201,5.40857186,1,1,6
202400019549,2024-04-17 18:25:00,Lyon 69,69383,45.75705988,4.85850589,1,1,3
202400019550,2024-04-17 06:20:00,Lyon 69,69386,45.77133000,4.84099000,1,1,3
202400019585,2024-04-16 23:40:00,Toulouse,31555,43.57902000,1.43685000,5,2,3
202400019599,2024-03-15 14:15:00,Marseille 13,13215,43.34000000,5.34000000,1,1,2
202400019601,2024-04-17 10:40:00,Marseille 13,13215,43.33000000,5.36000000,1,1,6
202400019602,2024-04-16 12:00:00,Marseille 13,13206,43.30000000,5.40000000,1,1,3
202400019619,2024-04-16 19:30:00,Paris 75,75116,48.87290600,2.27444700,5,2,3
202400019621,2024-04-16 23:15:00,Paris 75,75120,48.85437800,2.41290100,3,2,3
202400019622,2024-04-17 13:21:00,Paris 75,75119,48.88926300,2.37148900,1,8,6
202400019624,2024-04-17 09:30:00,Paris 75,75115,48.83469900,2.30516100,1,1,3
202400019626,2024-04-17 12:25:00,Paris 75,75114,48.82689100,2.32653600,1,2,6
202400019629,2024-04-16 11:20:00,Paris 75,75114,48.84300100,2.32632600,1,2,7
202400019631,2024-04-17 10:00:00,Paris 75,75113,48.82847400,2.37294900,1,1,6
202400019667,2024-12-13 17:16:00,Marseille 13,13203,43.30602000,5.37488000,3,1,4
202400019671,2024-12-20 05:07:00,Marseille 13,13214,43.32987658,5.39435720,5,6,3
202400019695,2024-12-23 00:45:00,Paris 75,75120,48.86366908,2.41323762,4,1,7
202400019722,2024-12-22 19:00:00,Lyon 69,69388,45.72838972,4.87714963,5,2,3
202400019725,2024-12-22 03:22:00,Lyon 69,69383,45.75994000,4.84236000,5,1,6
202400019730,2024-12-22 07:35:00,Lyon 69,69382,45.75580000,4.83549000,2,1,2
202400019789,2024-09-07 20:00:00,Toulouse,31555,43.58240000,1.41055000,2,1,6
202400019795,2024-09-06 17:30:00,Toulouse,31555,43.62731000,1.44551000,1,1,3
202400019824,2024-12-22 07:10:00,Marseille 13,13202,43.29725000,5.36336000,5,1,7
202400019829,2024-12-22 02:15:00,Paris 75,75105,48.83687300,2.35218580,5,3,6
202400019832,2024-12-22 13:05:00,Paris 75,75116,48.84377000,2.26998100,1,3,1
202400019833,2024-04-12 05:28:00,Lyon 69,69382,45.75364162,4.83401209,5,1,3
202400019834,2024-12-22 03:00:00,Paris 75,75112,48.84608100,2.37600700,5,2,1
202400019837,2024-12-22 16:23:00,Paris 75,75108,48.87193400,2.30118100,1,2,6
202400019841,2024-12-22 12:00:00,Paris 75,75108,48.87100500,2.30346100,1,1,7
202400019843,2024-09-07 01:07:00,Marseille 13,13208,43.27909000,5.38287000,5,1,3
